epoch,space,category,pred_mean,pred_std,pred_mean_over_std,gt_mean,gt_std,gt_mean_over_std
1,"B-mode log-compressed [0,1]; compare pred vs gt, not Rayleigh linear-envelope SNR",phantom,0.32392042875289917,0.14324328303337097,2.26133066689888,0.37705567479133606,0.09338207542896271,4.037773556169575
10,"B-mode log-compressed [0,1]; compare pred vs gt, not Rayleigh linear-envelope SNR",phantom,0.36670276522636414,0.08955787867307663,4.094589673800633,0.37705567479133606,0.09338207542896271,4.037773556169575
25,"B-mode log-compressed [0,1]; compare pred vs gt, not Rayleigh linear-envelope SNR",phantom,0.3635489046573639,0.10021089017391205,3.6278382920539998,0.37705567479133606,0.09338207542896271,4.037773556169575
50,"B-mode log-compressed [0,1]; compare pred vs gt, not Rayleigh linear-envelope SNR",phantom,0.38676878809928894,0.09795186668634415,3.948559646482585,0.37705567479133606,0.09338207542896271,4.037773556169575
