epoch,batches,seconds,peak_cuda_mem_gb,available_memory_gb,loss,sup_loss,ssim,l1,d_loss,d_real_loss,d_fake_loss,d_real_score_raw,d_fake_score_raw,d_real_score_sigmoid,d_fake_score_sigmoid,g_adv,g_fake_score_raw,g_fake_score_sigmoid,pred_min,pred_max,pred_mean,pred_std,pred_baseline_l1,baseline_gt_l1,pred_gt_l1,has_nan,has_inf,d_loss_train,d_real_loss_train,d_fake_loss_train,d_real_score_raw_train,d_fake_score_raw_train,d_real_score_sigmoid_train,d_fake_score_sigmoid_train,g_adv_train,g_fake_score_raw_train,g_fake_score_sigmoid_train,val_loss,val_ssim,val_l1,val_pred_mean,val_pred_std,val_pred_baseline_l1,val_baseline_gt_l1,d_loss_evalfixed,d_real_loss_evalfixed,d_fake_loss_evalfixed,d_real_score_raw_evalfixed,d_fake_score_raw_evalfixed,d_real_score_sigmoid_evalfixed,d_fake_score_sigmoid_evalfixed,g_adv_evalfixed,g_fake_score_raw_evalfixed,g_fake_score_sigmoid_evalfixed,val_carotid_loss,val_carotid_ssim,val_carotid_l1,val_carotid_pred_std,val_carotid_gt_std,val_muscle_loss,val_muscle_ssim,val_muscle_l1,val_muscle_pred_std,val_muscle_gt_std,val_phantom_loss,val_phantom_ssim,val_phantom_l1,val_phantom_pred_std,val_phantom_gt_std,gcnr_carotid,gcnr_muscle,trainfixed_loss,trainfixed_ssim,trainfixed_l1,trainfixed_pred_mean,trainfixed_pred_std,trainfixed_pred_baseline_l1,trainfixed_baseline_gt_l1,trainfixed_carotid_loss,trainfixed_carotid_ssim,trainfixed_carotid_l1,trainfixed_carotid_pred_std,trainfixed_carotid_gt_std,trainfixed_muscle_loss,trainfixed_muscle_ssim,trainfixed_muscle_l1,trainfixed_muscle_pred_std,trainfixed_muscle_gt_std,trainfixed_phantom_loss,trainfixed_phantom_ssim,trainfixed_phantom_l1,trainfixed_phantom_pred_std,trainfixed_phantom_gt_std,bn_layers,bn_running_mean_mean,bn_running_var_mean
1,175,652.1117699146271,4.071910381317139,42.41230773925781,0.884442127432142,0.7904423311778477,0.094260809261884,0.18513395424400056,0.35480953533734594,0.3258696985883372,0.3837493846033301,0.744694669299892,0.28707550084950134,0.6696777403354645,0.5651521977356502,0.939997959371124,0.20839798214113606,0.5462919057267053,0.0002446446118942316,0.9999982118606567,0.38550488080297196,0.1547898218887193,0.2744872804198946,0.15036506950855255,0.18513395424400056,0.0,0.0,0.35480953533734594,0.3258696985883372,0.3837493846033301,0.744694669299892,0.28707550084950134,0.6696777403354645,0.5651521977356502,0.939997959371124,0.20839798214113606,0.5462919057267053,0.7504443451762199,0.1231463085860014,0.08679546695202589,0.46389875933527946,0.05201872484758496,0.1598942782729864,0.14964335970580578,0.10629927925765514,0.08977857697755098,0.12281997688114643,0.737671822309494,0.326199846342206,0.6756808012723923,0.5804969668388367,0.47042032331228256,0.326199846342206,0.5804969668388367,0.747267872095108,0.1286430824548006,0.09580049477517605,0.024547716486267745,0.09632845595479012,0.7498741149902344,0.12374317087233067,0.08636496588587761,0.028074466972611845,0.09984172787517309,0.7541910856962204,0.11705266870558262,0.07822093367576599,0.024789623450487852,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7534870877861977,0.12067525740712881,0.09283953718841076,0.4974105954170227,0.04637168347835541,0.17387523502111435,0.1505252756178379,0.7512988969683647,0.1246081693097949,0.09981122240424156,0.03786025941371918,0.10383298806846142,0.7555174976587296,0.11918221972882748,0.09769120812416077,0.03404538007453084,0.10098700504750013,0.7536448463797569,0.11823537573218346,0.08101617079228163,0.022149135009385645,0.0976626630872488,21,-0.08360860561065021,12826.984571188688
2,175,514.8085310459137,4.071910381317139,42.350189208984375,0.8601786201340812,0.7746561711175101,0.10393411913088389,0.13725535341671535,0.13250921451619693,0.12655089474682296,0.13846753388643265,0.8161277826343264,0.18444752479504262,0.6897513767651149,0.5448280564376287,0.855224470113005,0.1242340506187507,0.5304752842017583,3.0167970231869866e-05,0.9999998807907104,0.4775977294785636,0.16672583895070212,0.19573072152478355,0.15036506950855255,0.13725535341671535,0.0,0.0,0.13250921451619693,0.12655089474682296,0.13846753388643265,0.8161277826343264,0.18444752479504262,0.6897513767651149,0.5448280564376287,0.855224470113005,0.1242340506187507,0.5304752842017583,0.7602001801133156,0.11498895194381475,0.10494325403124094,0.4278584346175194,0.0913196443580091,0.1924582738429308,0.14964335970580578,0.0417650630697608,0.04184844973497093,0.041681677801534534,0.8500103056430817,0.18212313391268253,0.699763610959053,0.5452958568930626,0.6774354502558708,0.18212313391268253,0.5452958568930626,0.7547479048371315,0.1219305731356144,0.10731002315878868,0.04370989976450801,0.09632845595479012,0.7589961737394333,0.1171710453927517,0.10887420177459717,0.05113489553332329,0.09984172787517309,0.7668564766645432,0.10586522798985243,0.0986455250531435,0.05284431902691722,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7651976048946381,0.11102945636957884,0.11538987420499325,0.4712575450539589,0.09728346252813935,0.20043986290693283,0.1505252756178379,0.7613222226500511,0.11648089624941349,0.11978871747851372,0.08261780999600887,0.10383298806846142,0.7669093310832977,0.10903863655403256,0.1156362360343337,0.07943759765475988,0.10098700504750013,0.7673613056540489,0.10756882280111313,0.1107446514070034,0.04898833064362407,0.0976626630872488,21,-0.09612976200324261,13254.970234623977
3,175,525.9497156143188,4.071910381317139,42.35694122314453,0.8698729535511561,0.784803730079106,0.09144096029656273,0.1350884826694216,0.11729749792388507,0.09582682862877846,0.13876816860267094,0.8136967814394406,0.19252347383614896,0.690496700831822,0.5467808432238442,0.8506922485147204,0.11892368577088096,0.5291721945149558,1.9324389556276735e-08,1.0,0.48743825248309547,0.17159118418182645,0.1905031661902155,0.15036506950855255,0.1350884826694216,0.0,0.0,0.11729749792388507,0.09582682862877846,0.13876816860267094,0.8136967814394406,0.19252347383614896,0.690496700831822,0.5467808432238442,0.8506922485147204,0.11892368577088096,0.5291721945149558,0.7753249481320381,0.10087131895124912,0.12535542901605368,0.4007059969007969,0.08682051859796047,0.21839124150574207,0.14964335970580578,0.1347373779863119,0.1997118890285492,0.06976286927238107,0.5784975923597813,-0.1269436152651906,0.6400140225887299,0.468614149838686,1.323650136590004,-0.1269436152651906,0.468614149838686,0.7761557772755623,0.10059237480163574,0.1290837312117219,0.07251134049147367,0.09632845595479012,0.7728797867894173,0.1046338016167283,0.12982625886797905,0.07184190861880779,0.09984172787517309,0.776939257979393,0.09738776832818985,0.11715628672391176,0.07258340995758772,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7760745510458946,0.10272261500358582,0.13975981157273054,0.42869187518954277,0.09797432739287615,0.23816251941025257,0.1505252756178379,0.7809848859906197,0.09925339138135314,0.15223585441708565,0.09539437247440219,0.10383298806846142,0.7744223028421402,0.10580153577029705,0.14559758640825748,0.09097313228994608,0.10098700504750013,0.7728164792060852,0.1031129090115428,0.12144598551094532,0.07042512577027082,0.0976626630872488,21,-0.14762920509314253,14241.347801637083
4,175,628.1603076457977,4.071910381317139,42.40074157714844,0.8564439259256635,0.7772081109455654,0.09913111925125122,0.12798924233232226,0.1585941462431635,0.134526032730937,0.1826622596063784,0.7236194033282144,0.27799054415098257,0.6712452452523368,0.5674154041494642,0.7923581902895654,0.15898639246887927,0.538932124546596,0.034748740327973184,0.9999998807907104,0.4991643849440983,0.1608517018386296,0.17530300004141672,0.15036506950855255,0.12798924233232226,0.0,0.0,0.1585941462431635,0.134526032730937,0.1826622596063784,0.7236194033282144,0.27799054415098257,0.6712452452523368,0.5674154041494642,0.7923581902895654,0.15898639246887927,0.538932124546596,0.7779448702931404,0.09400272183120251,0.10566992312669754,0.48512809351086617,0.0917928284034133,0.14513356983661652,0.14964335970580578,0.16416140459477901,0.1386599475517869,0.1896628551185131,0.6650083065032959,0.3955020122230053,0.6594063937664032,0.5968726351857185,0.3986588791012764,0.3955020122230053,0.5968726351857185,0.7835985273122787,0.08920469926670194,0.11581564974039793,0.08386762160807848,0.09632845595479012,0.7753276377916336,0.09659736370667815,0.10293419286608696,0.09018485713750124,0.09984172787517309,0.7749084383249283,0.09620609134435654,0.09825992211699486,0.07464804220944643,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7724964618682861,0.10125599801540375,0.10969706531614065,0.5148098431527615,0.10198849160224199,0.15978811029344797,0.1505252756178379,0.7777258232235909,0.09661956410855055,0.11803915165364742,0.10801667161285877,0.10383298806846142,0.7737247496843338,0.10012016631662846,0.11141074076294899,0.09915041644126177,0.10098700504750013,0.7660388424992561,0.10702825151383877,0.0996413016691804,0.07256676629185677,0.0976626630872488,21,-0.15096115595882847,15172.415802524203
5,175,569.6338527202606,4.071910381317139,42.40934371948242,0.8375538202694485,0.760809680053166,0.11644968394722258,0.11642146851335253,0.16168058865836687,0.1521587795178805,0.17120239727199077,0.708998081939561,0.2946181589790753,0.6677386614254542,0.5717623163972582,0.767441400715283,0.16951405633606814,0.5414650896617345,0.14898265357528415,0.9999345541000366,0.5178119732652392,0.1544980475306511,0.154011852315494,0.15036506950855255,0.11642146851335253,0.0,0.0,0.16168058865836687,0.1521587795178805,0.17120239727199077,0.708998081939561,0.2946181589790753,0.6677386614254542,0.5717623163972582,0.767441400715283,0.16951405633606814,0.5414650896617345,0.7867035269737244,0.08710268046706915,0.1241861879825592,0.41359543427824974,0.10577400866895914,0.2063987571746111,0.14964335970580578,0.14093628711998463,0.2294285874813795,0.052443984197452664,0.5491224899888039,0.028532053460367024,0.6331244185566902,0.5071827247738838,0.9953798875212669,0.028532053460367024,0.5071827247738838,0.7899481579661369,0.0836859866976738,0.1265276689082384,0.08969833655282855,0.09632845595479012,0.7858002856373787,0.08922267891466618,0.12967094127088785,0.09654614143073559,0.09984172787517309,0.7843621000647545,0.08839935529977083,0.11635995097458363,0.08422970678657293,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7706649303436279,0.10723604634404182,0.1296451035887003,0.45328161492943764,0.11036811582744122,0.2141839861869812,0.1505252756178379,0.7710550129413605,0.10804598778486252,0.13633555080741644,0.10936588980257511,0.10383298806846142,0.7734319940209389,0.10473797097802162,0.133824466727674,0.1039894511923194,0.10098700504750013,0.7675077170133591,0.1089241849258542,0.11877527739852667,0.0809083366766572,0.0976626630872488,21,-0.1589611147840818,16213.606437773931
6,175,673.6613154411316,4.071910381317139,42.43169021606445,0.833831045968192,0.7571773396219525,0.12040641869817462,0.11449223377874919,0.14948946382318223,0.14251577386898653,0.15646315406475747,0.7252461337191718,0.277175542011724,0.6712869439806257,0.5675947056497846,0.7665370577999524,0.16697326785618705,0.5409862061909266,0.14196845927408763,0.9998897314071655,0.5199366184643337,0.15481413905109678,0.15464522672551018,0.15036506950855255,0.11449223377874919,0.0,0.0,0.14948946382318223,0.14251577386898653,0.15646315406475747,0.7252461337191718,0.277175542011724,0.6712869439806257,0.5675947056497846,0.7665370577999524,0.16697326785618705,0.5409862061909266,0.7838686853647232,0.08605745434761047,0.10098101664334536,0.49719812721014023,0.08879722468554974,0.13851109705865383,0.14964335970580578,0.16873019095510244,0.2868175935000181,0.05064278841018677,0.4944413900375366,0.0492077823728323,0.6202602237462997,0.5121573582291603,0.9522272795438766,0.0492077823728323,0.5121573582291603,0.7861526310443878,0.08454185537993908,0.1072987662628293,0.07386679761111736,0.09632845595479012,0.7794116958975792,0.09083163272589445,0.09818940423429012,0.0828866008669138,0.09984172787517309,0.7860417068004608,0.0827988707460463,0.09745487198233604,0.07423235615715384,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.751996323466301,0.12402339186519384,0.10110000986605883,0.5309703648090363,0.09180402848869562,0.15023351926356554,0.1505252756178379,0.7454197481274605,0.1323158498853445,0.10353179834783077,0.0884541692212224,0.10383298806846142,0.7524724677205086,0.12383884657174349,0.10310699045658112,0.08560402598232031,0.10098700504750013,0.7580967918038368,0.11591546330600977,0.096661233343184,0.07252630265429616,0.0976626630872488,21,-0.16439623829154743,17187.6756110759
7,175,583.099258184433,4.071910381317139,42.37466812133789,0.8349248034613473,0.7530208172116961,0.1251138552597591,0.11322800606489182,0.16482422164508276,0.15905700284455504,0.1705914414354733,0.7314993881327765,0.26877191911717613,0.6720520228999002,0.565285850422723,0.8190398425076689,0.15182684386149048,0.5369685857636588,0.1446606997506959,0.9999707937240601,0.5236139799867358,0.1556871496779578,0.15321827918291092,0.15036506950855255,0.11322800606489182,0.0,0.0,0.16482422164508276,0.15905700284455504,0.1705914414354733,0.7314993881327765,0.26877191911717613,0.6720520228999002,0.565285850422723,0.8190398425076689,0.15182684386149048,0.5369685857636588,0.7832262516021729,0.08684903103858232,0.10112173017114401,0.46960414201021194,0.10054223239421844,0.15812032856047153,0.14964335970580578,0.13161787763237953,0.1752195954322815,0.0880161551758647,0.6184405013918877,0.22732836659997702,0.648892730474472,0.5560784190893173,0.633359469473362,0.22732836659997702,0.5560784190893173,0.7845687717199326,0.08562247967347503,0.1030731089413166,0.07638774649240077,0.09632845595479012,0.7811611890792847,0.08971529314294457,0.10326291900128126,0.08768716175109148,0.09984172787517309,0.7839488312602043,0.08520930213853717,0.09702915605157614,0.07373934658244252,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7460925206542015,0.13147958274930716,0.1033460097387433,0.5178700238466263,0.10454676300287247,0.15961475111544132,0.1505252756178379,0.7433586493134499,0.13547283876687288,0.10722413379698992,0.10239550471305847,0.10383298806846142,0.7452189475297928,0.13305731769651175,0.10616945661604404,0.09545560088008642,0.10098700504750013,0.7496998906135559,0.12590857408940792,0.09664442110806704,0.06996804475784302,0.0976626630872488,21,-0.16162565448099658,18271.417940403735
8,175,677.4721474647522,4.071910381317139,42.456764221191406,0.827720216342381,0.7485943831716265,0.13035621494054794,0.1130852101956095,0.160490049634661,0.1563174234170999,0.16466267579368182,0.7404713958501816,0.26460626203300697,0.6738204056876046,0.5643408564158848,0.7912583168063845,0.1548934291499401,0.5379233767305102,0.12826296082564762,0.9995624423027039,0.522459796837398,0.1546529444200652,0.15382199521575654,0.15036506950855255,0.1130852101956095,0.0,0.0,0.160490049634661,0.1563174234170999,0.16466267579368182,0.7404713958501816,0.26460626203300697,0.6738204056876046,0.5643408564158848,0.7912583168063845,0.1548934291499401,0.5379233767305102,0.7865360155701637,0.08375445660203695,0.10556123312562704,0.5300401039421558,0.1072069713845849,0.11658517457544804,0.14964335970580578,0.25817362405359745,0.4675341956317425,0.04881305363960564,0.34119389578700066,-0.10044062184169888,0.583847276866436,0.4752467907965183,1.2496943175792694,-0.10044062184169888,0.4752467907965183,0.7865472584962845,0.08386312564834952,0.10620191786438227,0.07995721837505698,0.09632845595479012,0.7843172699213028,0.08648316282778978,0.1060197176411748,0.08835291862487793,0.09984172787517309,0.7887435704469681,0.0809170687571168,0.10446204524487257,0.0816945219412446,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.73790492862463,0.14184586890041828,0.10659673810005188,0.5851219594478607,0.10404371749609709,0.11406015697866678,0.1505252756178379,0.7326625511050224,0.1488240882754326,0.11046751774847507,0.0913509912788868,0.10383298806846142,0.7363270819187164,0.14433979708701372,0.10982833057641983,0.09031078219413757,0.10098700504750013,0.7447251453995705,0.13237372133880854,0.09949434828013182,0.07872479315847158,0.0976626630872488,21,-0.18698865955784208,19165.894084447908
9,175,529.4840791225433,4.071910381317139,42.451629638671875,0.8325712428774152,0.7481506913048881,0.13088968877281462,0.1131128260067531,0.1456901172229222,0.14066027085695948,0.15071996412106922,0.7612328852925981,0.24222620403128012,0.6784703026499067,0.5589201399258205,0.8442055111484869,0.12947226489761046,0.531611567565373,0.10329872416598457,0.9991348385810852,0.5203551123823439,0.15169156091553823,0.15509839079209736,0.15036506950855255,0.1131128260067531,0.0,0.0,0.1456901172229222,0.14066027085695948,0.15071996412106922,0.7612328852925981,0.24222620403128012,0.6784703026499067,0.5589201399258205,0.8442055111484869,0.12947226489761046,0.531611567565373,0.789701409637928,0.07959665358066559,0.10351641103625298,0.4879412204027176,0.10808117128908634,0.14587848260998726,0.14964335970580578,0.39826543256640434,0.7193402275443077,0.07719064154662192,0.17671652743592858,-0.17753082537092268,0.5436666160821915,0.45620982348918915,1.4322523772716522,-0.17753082537092268,0.45620982348918915,0.789558619260788,0.08014667080715299,0.1055114883929491,0.0885177357122302,0.09632845595479012,0.78812475502491,0.08164953626692295,0.10443989653140306,0.09566921181976795,0.09984172787517309,0.7914208844304085,0.0769937401637435,0.10059784818440676,0.08770548552274704,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7418036907911301,0.136444840580225,0.10260861273854971,0.534916665405035,0.10812997166067362,0.1481957510113716,0.1505252756178379,0.7383437380194664,0.14100861456245184,0.10494371131062508,0.09964234847575426,0.10383298806846142,0.7416618391871452,0.13730061892420053,0.10621508024632931,0.09880076069384813,0.10098700504750013,0.7454055026173592,0.13102526031434536,0.0966670336201787,0.08365101926028728,0.0976626630872488,21,-0.18491706296446778,19987.217372610456
10,175,511.4898817539215,4.071910381317139,42.449440002441406,0.8369668766430446,0.7512133642605373,0.1277118979181562,0.11557116035904204,0.15775552134428705,0.15164552916373525,0.16386551343968936,0.7478322891678129,0.2540509010212762,0.6754526230267116,0.5618809383256095,0.8575351050496102,0.12407450472703203,0.5303145389897482,0.08197954464171614,0.9993991851806641,0.521724967445646,0.1542612664614405,0.1556244499342782,0.15036506950855255,0.11557116035904204,0.0,0.0,0.15775552134428705,0.15164552916373525,0.16386551343968936,0.7478322891678129,0.2540509010212762,0.6754526230267116,0.5618809383256095,0.8575351050496102,0.12407450472703203,0.5303145389897482,0.7943536788225174,0.07503396458923817,0.10863887891173363,0.47630276158452034,0.1185012562200427,0.15663653425872326,0.14964335970580578,0.2690222393721342,0.472251258790493,0.06579322111792862,0.3506300337612629,0.010352362092817202,0.5857245698571205,0.5025857202708721,1.0450885593891144,0.010352362092817202,0.5025857202708721,0.7945777922868729,0.0749465236440301,0.10958060156553984,0.09613231988623738,0.09632845595479012,0.7926482632756233,0.07733683660626411,0.11007020995020866,0.10341941099613905,0.09984172787517309,0.7958349511027336,0.07281851838342845,0.10626582149416208,0.0967877833172679,0.09576937090605497,MISSING_ROI,MISSING_ROI,0.7452018782496452,0.13341332785785198,0.10793195478618145,0.5282253101468086,0.11625547427684069,0.1556833628565073,0.1505252756178379,0.7470570504665375,0.1315192012116313,0.10958258528262377,0.10776207782328129,0.10383298806846142,0.7444463595747948,0.1350852558389306,0.11198746785521507,0.10945061407983303,0.10098700504750013,0.7441022843122482,0.13363551069051027,0.10222580004483461,0.09252118412405252,0.0976626630872488,21,-0.1947953588941822,20905.547631496476
