epoch,category,pred_SNR,label_SNR,env_hist_KS
31,muscle,1.0738114940477361,1.0457405854365114,0.381072998046875
31,phantom,1.459080257575396,1.4853961800174242,0.4134674072265625
32,carotid,0.984223436532442,0.8605585231244595,0.2575664520263672
32,muscle,1.0719109048325237,1.0457405854365114,0.37960052490234375
32,phantom,1.454786876078894,1.4853961800174242,0.41129493713378906
33,carotid,0.982411993589853,0.8605585231244595,0.2560310363769531
33,muscle,1.0699972230775006,1.0457405854365114,0.37822914123535156
33,phantom,1.450454795105522,1.4853961800174242,0.4089813232421875
34,carotid,0.9805616702366045,0.8605585231244595,0.25464630126953125
34,muscle,1.068040757537797,1.0457405854365114,0.3767662048339844
34,phantom,1.4460394445841238,1.4853961800174242,0.4066944122314453
35,carotid,0.9786790698147473,0.8605585231244595,0.25315284729003906
35,muscle,1.0660456066819493,1.0457405854365114,0.37526893615722656
35,phantom,1.4415331825553794,1.4853961800174242,0.4043560028076172
36,carotid,0.9767353365959566,0.8605585231244595,0.25165367126464844
36,muscle,1.0639833977455995,1.0457405854365114,0.3736400604248047
36,phantom,1.436895824668461,1.4853961800174242,0.4019508361816406
37,carotid,0.9747842060968033,0.8605585231244595,0.2501678466796875
37,muscle,1.0619077679557014,1.0457405854365114,0.37213897705078125
37,phantom,1.4322598076354052,1.4853961800174242,0.39951324462890625
38,carotid,0.9728204690501325,0.8605585231244595,0.24856185913085938
38,muscle,1.059807175250542,1.0457405854365114,0.37058258056640625
38,phantom,1.4275819435723185,1.4853961800174242,0.3969993591308594
39,carotid,0.9708233194098279,0.8605585231244595,0.2469768524169922
39,muscle,1.0576605035242705,1.0457405854365114,0.3690013885498047
39,phantom,1.4228442283985692,1.4853961800174242,0.3945598602294922
40,carotid,0.9688078286067787,0.8605585231244595,0.2454509735107422
40,muscle,1.0554905120720635,1.0457405854365114,0.36745643615722656
40,phantom,1.4180765788653522,1.4853961800174242,0.3920440673828125
41,carotid,0.9667748784252378,0.8605585231244595,0.24381637573242188
41,muscle,1.0532914917259413,1.0457405854365114,0.36573028564453125
41,phantom,1.413266458604351,1.4853961800174242,0.3895072937011719
42,carotid,0.964722329963098,0.8605585231244595,0.2421436309814453
42,muscle,1.051067532502461,1.0457405854365114,0.36405372619628906
42,phantom,1.4084278267608614,1.4853961800174242,0.3868274688720703
43,carotid,0.962638853256176,0.8605585231244595,0.240478515625
43,muscle,1.0487961836584558,1.0457405854365114,0.36228370666503906
43,phantom,1.403537364534925,1.4853961800174242,0.38420867919921875
44,carotid,0.9605483959061845,0.8605585231244595,0.23878860473632812
44,muscle,1.0465073745433267,1.0457405854365114,0.3604564666748047
44,phantom,1.39862427761053,1.4853961800174242,0.38152313232421875
45,carotid,0.9584802555688128,0.8605585231244595,0.2373065948486328
45,muscle,1.0442239013727315,1.0457405854365114,0.35863685607910156
45,phantom,1.3937901937899742,1.4853961800174242,0.37880897521972656
46,carotid,0.9564324659488654,0.8605585231244595,0.2357635498046875
46,muscle,1.0419491771078677,1.0457405854365114,0.3569355010986328
46,phantom,1.389024456072521,1.4853961800174242,0.37605857849121094
47,carotid,0.9543921868732124,0.8605585231244595,0.23409080505371094
47,muscle,1.0396644397056654,1.0457405854365114,0.3550891876220703
47,phantom,1.384298588534756,1.4853961800174242,0.3733177185058594
48,carotid,0.9523779144332735,0.8605585231244595,0.23248672485351562
48,muscle,1.0373895579989239,1.0457405854365114,0.3532981872558594
48,phantom,1.3796666881468274,1.4853961800174242,0.3705463409423828
49,carotid,0.9503958866432913,0.8605585231244595,0.23069381713867188
49,muscle,1.035139824602664,1.0457405854365114,0.35153961181640625
49,phantom,1.3751311094909828,1.4853961800174242,0.3679065704345703
50,carotid,0.948416037354329,0.8605585231244595,0.22900962829589844
50,muscle,1.0328892343393072,1.0457405854365114,0.3496856689453125
50,phantom,1.3706125500830166,1.4853961800174242,0.3653736114501953
